OrderID,OrderLineNo,OrderDate,ShipDate,ShipMode,OrderStatus,PaymentMethod,Quantity,Discount,LineTotal,CustomerID,CustomerName,CustomerEmail,CustomerPhone,CustomerAddress,CustomerCity,CustomerState,CustomerZip,CustomerCountry,CustomerSegment,CustomerJoinDate,ProductID,ProductName,ProductCategory,ProductSubCategory,ProductBrand,ProductUnitPrice,ProductWeightKg,SupplierName,SupplierCountry,SalesPersonID,SalesPersonName,SalesPersonEmail,SalesPersonRegion,SalesPersonRegionManager,SalesPersonHireDate,StoreID,StoreCity,StoreState,StoreRegion
ORD-1205,2,12-05-2026,13-05-2026,Same Day,Shipped,PayPal,5,0.2,202.88,CUST-0079,Diana Mayer,shawn75@example.net,5179518636,4589 Ashlee Oval Suite 001,Hayesland,Montana,82575,United States,Small Business,02-07-2024,PROD-0039,Pinecrest Paper 282,Office Supplies,Paper,Pinecrest,50.72,23.9,Thompson PLC,Ghana,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-06,Williamsmouth,Vermont,East
ORD-1206,2,29-07-2026,09-08-2026,Standard Class,Returned,PayPal,10,0.15,1387.96,CUST-0071,Mr. David Wright,mwheeler@example.com,924-706-5965,924 Morrison Square Apt. 752,East Ryanchester,Maryland,52699,United States,Consumer,04-06-2025,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-03,Natalieview,Missouri,South
ORD-1207,3,08-04-2025,13-04-2025,Second Class,Cancelled,PayPal,3,0.05,779.33,CUST-0032,Andrew Ferrell,davispaige@example.org,(275)786-9261x7964,7351 Stephens Rue,Debraville,Florida,47513,United States,Consumer,19-11-2020,PROD-0046,Voltura Paper 788,Office Supplies,Paper,Pinecrest,273.45,8.05,Oconnor Group,Somalia,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-02,North Annaville,Maine,Central
ORD-1208,2,21-05-2026,26-05-2026,Standard Class,Shipped,Credit Card,8,0,858.88,CUST-0047,Bradley Coleman,lmorrison@example.net,951-215-4479x6275,640 Emily Lodge Suite 820,Holtstad,North Dakota,19215,United States,Home Office,28-10-2024,PROD-0007,Voltura Binder 999,Office Supplies,Binders,Zenith,107.36,19.49,Kelly-Combs,Tanzania,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-01,Rodriguezberg,Georgia,North
ORD-1209,2,20-04-2025,22-04-2025,Standard Class,Returned,Store Credit,1,0,248.3,CUST-0024,Alicia Hubbard,barbara27@example.net,+1-374-429-6717x5655,7468 Shawn Island Suite 516,Lake Mary,Oregon,67950,United States,Home Office,15-09-2024,PROD-0028,Voltura Bookcase 834,Furniture,Bookcases,Argon,248.3,25.41,Copeland Group,Mauritius,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-07,North Julie,Louisiana,South
ORD-1210,1,16-12-2024,21-12-2024,Second Class,Returned,Store Credit,7,0.05,3913.06,CUST-0042,Susan Davis DDS,andrew42@example.org,473-832-2141x88805,29270 Diaz Stravenue,Lake Jacqueline,West Virginia,31634,United States,Home Office,06-06-2025,PROD-0056,Meridian Label 651,Office Supplies,Labels,Voltura,588.43,10.99,Oconnor Group,Somalia,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-01,Rodriguezberg,Georgia,North
ORD-1211,2,25-06-2026,28-06-2026,Same Day,Shipped,Credit Card,5,0,2803.3,CUST-0022,Rachel Perez,chayes@example.com,001-564-699-0913,32812 Ricky Spurs,North Angela,Nebraska,78333,United States,Corporate,07-12-2022,PROD-0044,Voltura Accessorie 540,Electronics,Accessories,Argon,560.66,17.74,Copeland Group,Mauritius,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-03,Natalieview,Missouri,South
ORD-1212,1,03-06-2026,08-06-2026,First Class,Processing,Debit Card,8,0.2,1589.12,CUST-0022,Rachel Perez,chayes@example.com,001-564-699-0913,32812 Ricky Spurs,North Angela,Nebraska,78333,United States,Corporate,07-12-2022,PROD-0028,Voltura Bookcase 834,Furniture,Bookcases,Argon,248.3,25.41,Copeland Group,Mauritius,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-07,North Julie,Louisiana,South
ORD-1213,2,22-05-2025,30-05-2025,Standard Class,Cancelled,PayPal,2,0,2158.56,CUST-0081,Jennifer Anderson MD,zdavis@example.org,255-442-6221,3269 Heath Corners Apt. 219,Smithmouth,Delaware,96184,United States,Small Business,03-07-2022,PROD-0032,Nova Table 415,Furniture,Tables,Argon,1079.28,31.87,"Wolfe, Sloan and Johnson",Reunion,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-04,Armstrongfort,Arizona,West
ORD-1214,3,14-01-2025,22-01-2025,Second Class,Processing,PayPal,6,0.05,930.75,CUST-0080,William Patterson,nicoleturner@example.com,554-815-2064,103 Miller Ramp,Smithburgh,New Hampshire,30148,United States,Small Business,07-03-2023,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-06,Williamsmouth,Vermont,East
ORD-1215,2,14-01-2026,20-01-2026,First Class,Cancelled,Store Credit,3,0.05,980.74,CUST-0078,Kim Carlson,mariopadilla@example.com,001-448-512-6042,536 Thomas Roads,Port Jamie,Arkansas,35722,United States,Corporate,21-09-2023,PROD-0045,Crestline Table 774,Furniture,Tables,Zenith,344.12,26.59,"Foster, Garcia and Turner",Burkina Faso,SP-004,Sean Curtis,franciscojones@phillips.com,North,Tanya Buchanan,17-04-2024,ST-08,Andrewport,Maryland,Central
ORD-1216,3,04-11-2024,11-11-2024,Second Class,Returned,Store Credit,6,0,521.28,CUST-0032,Andrew Ferrell,davispaige@example.org,(275)786-9261x7964,7351 Stephens Rue,Debraville,Florida,47513,United States,Consumer,19-11-2020,PROD-0021,Zenith Chair 971,Furniture,Chairs,Crestline,86.88,2.81,Peterson and Sons,Uruguay,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-05,West Richard,South Carolina,East
ORD-1217,1,19-01-2026,31-01-2026,Same Day,Processing,Credit Card,8,0.15,3812.49,CUST-0024,Alicia Hubbard,barbara27@example.net,+1-374-429-6717x5655,7468 Shawn Island Suite 516,Lake Mary,Oregon,67950,United States,Home Office,15-09-2024,PROD-0044,Voltura Accessorie 540,Electronics,Accessories,Argon,560.66,17.74,Copeland Group,Mauritius,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-01,Rodriguezberg,Georgia,North
ORD-1218,2,06-10-2025,17-10-2025,Second Class,Cancelled,Bank Transfer,5,0,2803.3,CUST-0053,Johnny Khan,amitchell@example.org,(624)356-5060x98358,784 David Court Suite 558,East Brandy,Arkansas,48421,United States,Small Business,10-05-2024,PROD-0044,Voltura Accessorie 540,Electronics,Accessories,Argon,560.66,17.74,Copeland Group,Mauritius,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-03,Natalieview,Missouri,South
ORD-1219,3,02-12-2024,12-12-2024,Same Day,Returned,Credit Card,7,0.1,6275.24,CUST-0010,Carlos Whitney,joycearnold@example.com,-9271,45053 Elizabeth Knoll,Calderonton,Alabama,73886,United States,Consumer,01-01-2025,PROD-0029,Nova Label 194,Office Supplies,Labels,Meridian,996.07,1.86,Copeland Group,Mauritius,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-08,Andrewport,Maryland,Central
ORD-1220,3,25-04-2025,27-04-2025,First Class,Shipped,Store Credit,4,0.15,1170.01,CUST-0047,Bradley Coleman,lmorrison@example.net,951-215-4479x6275,640 Emily Lodge Suite 820,Holtstad,North Dakota,19215,United States,Home Office,28-10-2024,PROD-0045,Crestline Table 774,Furniture,Tables,Zenith,344.12,26.59,"Foster, Garcia and Turner",Burkina Faso,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-02,North Annaville,Maine,Central
ORD-1221,1,19-11-2025,25-11-2025,Standard Class,Processing,Debit Card,7,0,5556.18,CUST-0006,Michael Lewis,jenniferkhan@example.net,337.263.1165x6670,513 James Mission Apt. 624,North Micheleland,North Carolina,61138,United States,Corporate,31-10-2021,PROD-0037,Voltura Fan 328,Appliances,Fans,Nova,793.74,16,Copeland Group,Mauritius,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-07,North Julie,Louisiana,South
ORD-1222,2,28-08-2024,05-09-2024,Second Class,Processing,Credit Card,6,0.05,4497.24,CUST-0066,Phillip Burns,umurray@example.com,(328)272-8080,2312 Jeffery Motorway,South Andrea,Utah,49417,United States,Home Office,19-11-2020,PROD-0048,Meridian Table 349,Furniture,Tables,Crestline,788.99,0.32,Smith-Hardin,Cook Islands,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-04,Armstrongfort,Arizona,West
ORD-1223,3,03-05-2026,05-05-2026,Second Class,Processing,PayPal,2,0.2,171.78,CUST-0062,Monica Walker,avilatiffany@example.com,+1-886-286-3375x24310,11907 John Cape,Davidside,Montana,53226,United States,Corporate,11-10-2022,PROD-0007,Voltura Binder 999,Office Supplies,Binders,Zenith,107.36,19.49,Kelly-Combs,Tanzania,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-07,North Julie,Louisiana,South
ORD-1224,2,03-02-2025,12-02-2025,Standard Class,Cancelled,Bank Transfer,8,0,5314.08,CUST-0044,Jennifer Sanders,joe15@example.org,4519522047,010 Lewis Drive Suite 143,Port Shannon,Minnesota,39973,United States,Consumer,11-03-2021,PROD-0030,Pinecrest Binder 265,Office Supplies,Binders,Falcon,664.26,17.16,Schroeder PLC,Tokelau,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-04,Armstrongfort,Arizona,West
ORD-1225,2,26-08-2025,07-09-2025,Standard Class,Shipped,Debit Card,2,0,1299.12,CUST-0041,Helen Hardin,vortiz@example.net,+1-705-315-1864x492,4629 Kyle Lane,Ritterhaven,North Dakota,84844,United States,Home Office,16-07-2024,PROD-0005,Argon Binder 880,Office Supplies,Binders,Crestline,649.56,31.17,"Wolfe, Sloan and Johnson",Reunion,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-01,Rodriguezberg,Georgia,North
ORD-1226,2,05-09-2024,11-09-2024,Second Class,Cancelled,Debit Card,9,0.05,2231.64,CUST-0067,Jennifer Smith,amanda40@example.net,001-762-611-8233x984,56793 Kevin Views Apt. 016,Hopkinstown,Alabama,50211,United States,Corporate,20-06-2022,PROD-0012,Voltura Paper 385,Office Supplies,Paper,Falcon,261.01,5.38,Peterson and Sons,Uruguay,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-03,Natalieview,Missouri,South
ORD-1227,3,29-07-2026,05-08-2026,Second Class,Cancelled,Store Credit,1,0.15,637.22,CUST-0024,Alicia Hubbard,barbara27@example.net,+1-374-429-6717x5655,7468 Shawn Island Suite 516,Lake Mary,Oregon,67950,United States,Home Office,15-09-2024,PROD-0041,Meridian Phone 171,Electronics,Phones,Argon,749.67,26.57,Thompson-Johnson,Azerbaijan,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-07,North Julie,Louisiana,South
ORD-1228,3,27-11-2025,01-12-2025,Standard Class,Returned,Credit Card,5,0.2,653.16,CUST-0055,Mark Harvey,rhernandez@example.org,8915307562,970 April Points Suite 786,Lake Brett,New Mexico,41625,United States,Corporate,13-05-2025,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-04,Armstrongfort,Arizona,West
ORD-1229,2,21-11-2025,25-11-2025,Same Day,Returned,PayPal,8,0,2088.08,CUST-0069,David Jones,unovak@example.org,+1-647-573-5866x2961,42626 Ward Course,New Juliestad,Arkansas,1181,United States,Consumer,18-04-2025,PROD-0012,Voltura Paper 385,Office Supplies,Paper,Falcon,261.01,5.38,Peterson and Sons,Uruguay,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-06,Williamsmouth,Vermont,East
ORD-1230,2,15-08-2024,25-08-2024,Same Day,Returned,Debit Card,2,0,326.58,CUST-0077,Kathleen Dixon,adamsamy@example.com,-7323,1713 Lisa Radial Suite 962,Port Stephen,West Virginia,81261,United States,Home Office,12-04-2021,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-07,North Julie,Louisiana,South
ORD-1231,3,18-12-2025,28-12-2025,Second Class,Processing,Credit Card,10,0,2734.5,CUST-0087,Angela Davis,danafoster@example.net,001-706-723-4456,3132 Eric Expressway Suite 756,Haynesstad,New Jersey,16326,United States,Small Business,06-04-2023,PROD-0046,Voltura Paper 788,Office Supplies,Paper,Pinecrest,273.45,8.05,Oconnor Group,Somalia,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-05,West Richard,South Carolina,East
ORD-1232,2,01-06-2025,07-06-2025,Same Day,Returned,Debit Card,3,0.1,1635.96,CUST-0031,Tracy Ballard,christopher60@example.com,-11121,859 Deborah Roads,Port Erica,Utah,61353,United States,Small Business,16-02-2025,PROD-0020,Nova Accessorie 698,Electronics,Accessories,Falcon,605.91,34.12,Kelly-Combs,Tanzania,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-03,Natalieview,Missouri,South
ORD-1233,3,05-05-2025,13-05-2025,Second Class,Returned,Debit Card,9,0.15,1249.17,CUST-0074,Kelly Bailey,kimheather@example.com,440-410-5123,673 Soto Ferry Suite 609,West Larry,New Jersey,26364,United States,Home Office,30-10-2022,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-03,Natalieview,Missouri,South
ORD-1234,1,05-09-2025,11-09-2025,First Class,Delivered,Bank Transfer,8,0.1,2588.9,CUST-0063,Wyatt Young,barbara53@example.com,(483)864-4089,56856 Hernandez Lane Apt. 873,Port Michelle,Arkansas,30037,United States,Corporate,01-02-2022,PROD-0019,Falcon Fan 258,Appliances,Fans,Voltura,359.57,38.75,Guzman Inc,Malta,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-03,Natalieview,Missouri,South
ORD-1235,2,13-07-2025,22-07-2025,Same Day,Cancelled,Bank Transfer,9,0.15,1778.93,CUST-0018,Traci Rodriguez,hickmanbarbara@example.com,(831)793-1491x9058,506 Garcia Lake,Garyville,Wyoming,83808,United States,Corporate,15-01-2025,PROD-0013,Falcon Vacuum 926,Appliances,Vacuums,Meridian,232.54,3.97,"Foster, Garcia and Turner",Burkina Faso,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-07,North Julie,Louisiana,South
ORD-1236,1,20-11-2024,30-11-2024,First Class,Delivered,PayPal,1,0.2,863.42,CUST-0057,Breanna Gilbert,johnsantiago@example.net,230.416.5712,773 Morris Rue Apt. 193,Port Amanda,Oklahoma,70644,United States,Home Office,10-04-2024,PROD-0032,Nova Table 415,Furniture,Tables,Argon,1079.28,31.87,"Wolfe, Sloan and Johnson",Reunion,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-02,North Annaville,Maine,Central
ORD-1237,2,22-12-2025,30-12-2025,Standard Class,Returned,Credit Card,10,0.15,8191.19,CUST-0029,Megan Moore,llandry@example.com,+1-664-674-3671x3695,640 Renee Summit,Stevetown,New Jersey,65608,United States,Consumer,29-09-2024,PROD-0035,Argon Kitchen 901,Appliances,Kitchen,Meridian,963.67,34.58,"Wolfe, Sloan and Johnson",Reunion,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-03,Natalieview,Missouri,South
ORD-1238,3,04-11-2025,13-11-2025,Same Day,Returned,Debit Card,1,0.2,912.24,CUST-0035,Patricia Le,russellbeasley@example.com,376-361-5654x52711,52809 Santiago Loop Suite 604,Garciaville,Tennessee,79197,United States,Home Office,22-02-2022,PROD-0050,Falcon Monitor 783,Electronics,Monitors,Argon,1140.3,35.67,"Wolfe, Sloan and Johnson",Reunion,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-06,Williamsmouth,Vermont,East
ORD-1239,2,09-03-2025,14-03-2025,First Class,Delivered,Bank Transfer,1,0.05,101.99,CUST-0055,Mark Harvey,rhernandez@example.org,8915307562,970 April Points Suite 786,Lake Brett,New Mexico,41625,United States,Corporate,13-05-2025,PROD-0007,Voltura Binder 999,Office Supplies,Binders,Zenith,107.36,19.49,Kelly-Combs,Tanzania,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-04,Armstrongfort,Arizona,West
ORD-1240,2,27-11-2025,01-12-2025,Same Day,Shipped,Store Credit,10,0.15,9692.55,CUST-0016,Tommy Evans,acastaneda@example.net,001-489-937-3467x0656,806 Christopher Meadow,Port Nicoleshire,Missouri,18287,United States,Corporate,30-11-2024,PROD-0050,Falcon Monitor 783,Electronics,Monitors,Argon,1140.3,35.67,"Wolfe, Sloan and Johnson",Reunion,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-04,Armstrongfort,Arizona,West
ORD-1241,3,28-11-2025,29-11-2025,First Class,Returned,Store Credit,10,0,5428.3,CUST-0018,Traci Rodriguez,hickmanbarbara@example.com,(831)793-1491x9058,506 Garcia Lake,Garyville,Wyoming,83808,United States,Corporate,15-01-2025,PROD-0051,Crestline Heater 861,Appliances,Heaters,Falcon,542.83,30.1,"Yu, Banks and Thompson",Monaco,SP-004,Sean Curtis,franciscojones@phillips.com,North,Tanya Buchanan,17-04-2024,ST-04,Armstrongfort,Arizona,West
ORD-1242,3,14-02-2025,19-02-2025,Standard Class,Shipped,Bank Transfer,10,0,868.8,CUST-0022,Rachel Perez,chayes@example.com,001-564-699-0913,32812 Ricky Spurs,North Angela,Nebraska,78333,United States,Corporate,07-12-2022,PROD-0021,Zenith Chair 971,Furniture,Chairs,Crestline,86.88,2.81,Peterson and Sons,Uruguay,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-05,West Richard,South Carolina,East
ORD-1243,1,17-10-2025,29-10-2025,First Class,Shipped,Bank Transfer,3,0,22.74,CUST-0008,Andrea Jones,richarddavid@example.net,799.609.1699,534 Anderson Rue,North Susan,Colorado,39822,United States,Consumer,13-11-2022,PROD-0018,Nova Table 268,Furniture,Tables,Meridian,7.58,15.68,"Yu, Banks and Thompson",Monaco,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-03,Natalieview,Missouri,South
ORD-1244,2,09-11-2024,20-11-2024,Standard Class,Delivered,Bank Transfer,7,0.05,1818.84,CUST-0063,Wyatt Young,barbara53@example.com,(483)864-4089,56856 Hernandez Lane Apt. 873,Port Michelle,Arkansas,30037,United States,Corporate,01-02-2022,PROD-0010,Falcon Label 223,Office Supplies,Labels,Voltura,273.51,13.59,"Yu, Banks and Thompson",Monaco,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-05,West Richard,South Carolina,East
ORD-1245,3,31-03-2026,08-04-2026,Standard Class,Delivered,Bank Transfer,8,0,6311.92,CUST-0066,Phillip Burns,umurray@example.com,(328)272-8080,2312 Jeffery Motorway,South Andrea,Utah,49417,United States,Home Office,19-11-2020,PROD-0048,Meridian Table 349,Furniture,Tables,Crestline,788.99,0.32,Smith-Hardin,Cook Islands,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-06,Williamsmouth,Vermont,East
ORD-1246,1,16-10-2024,18-10-2024,Same Day,Shipped,Bank Transfer,9,0.05,6331.62,CUST-0082,Bradley Tran,kimberly04@example.org,398.236.4037x61379,2696 Payne Extensions Suite 109,Edwardsberg,Kansas,9352,United States,Corporate,26-08-2020,PROD-0043,Meridian Desk 793,Furniture,Desks,Crestline,740.54,12.11,Guzman Inc,Malta,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-06,Williamsmouth,Vermont,East
ORD-1247,1,08-01-2026,14-01-2026,Same Day,Processing,Credit Card,9,0.1,703.73,CUST-0035,Patricia Le,russellbeasley@example.com,376-361-5654x52711,52809 Santiago Loop Suite 604,Garciaville,Tennessee,79197,United States,Home Office,22-02-2022,PROD-0021,Zenith Chair 971,Furniture,Chairs,Crestline,86.88,2.81,Peterson and Sons,Uruguay,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-05,West Richard,South Carolina,East
ORD-1248,1,26-10-2024,27-10-2024,Same Day,Cancelled,Credit Card,2,0.2,171.78,CUST-0006,Michael Lewis,jenniferkhan@example.net,337.263.1165x6670,513 James Mission Apt. 624,North Micheleland,North Carolina,61138,United States,Corporate,31-10-2021,PROD-0007,Voltura Binder 999,Office Supplies,Binders,Zenith,107.36,19.49,Kelly-Combs,Tanzania,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1249,2,23-10-2024,03-11-2024,Standard Class,Processing,PayPal,5,0,1162.7,CUST-0055,Mark Harvey,rhernandez@example.org,8915307562,970 April Points Suite 786,Lake Brett,New Mexico,41625,United States,Corporate,13-05-2025,PROD-0013,Falcon Vacuum 926,Appliances,Vacuums,Meridian,232.54,3.97,"Foster, Garcia and Turner",Burkina Faso,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-03,Natalieview,Missouri,South
ORD-1250,2,17-10-2024,18-10-2024,Second Class,Cancelled,Credit Card,7,0.15,4446.38,CUST-0011,Vanessa Cochran,vjohnson@example.com,(534)221-6073x37543,5414 May Locks,Dicksonberg,Kansas,89566,United States,Consumer,27-06-2025,PROD-0024,Zenith Label 109,Office Supplies,Labels,Falcon,747.29,22.56,Thompson-Johnson,Azerbaijan,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-03,Natalieview,Missouri,South
ORD-1251,1,24-12-2024,26-12-2024,Same Day,Delivered,Credit Card,3,0.1,506.66,CUST-0013,Jason Bentley,christinaturner@example.net,9449369957,721 Robertson Roads,Nguyenport,Oklahoma,81668,United States,Corporate,05-04-2022,PROD-0001,Nova Table 981,Furniture,Tables,Zenith,187.65,6.48,Thompson PLC,Ghana,SP-004,Sean Curtis,franciscojones@phillips.com,North,Tanya Buchanan,17-04-2024,ST-08,Andrewport,Maryland,Central
ORD-1252,1,25-12-2024,01-01-2025,Second Class,Cancelled,Credit Card,3,0.05,2123.71,CUST-0090,Zachary Stephens,mayokimberly@example.com,587.259.8564x2059,78593 Craig Shoals Apt. 480,South James,North Dakota,29259,United States,Corporate,18-06-2023,PROD-0022,Voltura Table 692,Furniture,Tables,Nova,745.16,16.83,Thompson PLC,Ghana,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-02,North Annaville,Maine,Central
